Zip Code,Returns,AIG,,
91201,4558,56682,,
91201,2548,91380,,
91201,1241,76196,,
91201,725,62900,,
91201,875,116796,,
91201,215,83637,,
91202,"10,330","682,107",,
91202,3796,46998,,
91202,2301,84181,,
91202,1498,92014,,
91202,954,82233,,
91202,1284,174259,,
91202,497,202422,,
91203,"6,574","357,460",,
91203,2946,37143,,
91203,1755,63035,,
91203,887,54081,,
91203,463,39981,,
91203,393,51969,,
91203,130,111251,,
91204,"6,621","234,595",,
91204,3292,42983,,
91204,1922,68390,,
91204,768,46618,,
91204,351,30024,,
91204,255,32968,,
91204,33,13612,,
91205,"15,840","574,642",,
91205,8039,101641,,
91205,4426,158372,,
91205,1691,102551,,
91205,853,73302,,
91205,742,94940,,
91205,89,43836,,
91206,"14,644","891,978",,
91206,5601,70495,,
91206,3531,128949,,
91206,1981,121995,,
91206,1240,107054,,
91206,1645,223253,,
91206,646,240232,,
91207,"4,856","499,178",,
91207,1493,18129,,
91207,933,34225,,
91207,672,41205,,
91207,433,37290,,
91207,774,109371,,
91207,551,258958,,
91208,"7,551","731,680",,
91208,2082,24170,,
91208,1416,52005,,
91208,1000,61747,,
91208,762,66368,,
91208,1495,209966,,
91208,796,317424,,
91210,187,"23,612",,
91210,41,520,,
91210,45,2124,,
91210,**,**,,
91210,27,2258,,
91210,45,6474,,
91210,29,12236,,
91214,"13,490","1,033,094",,
91214,4033,47222,,
91214,2567,94056,,
91214,1988,124252,,
91214,1453,126618,,
91214,2625,364161,,
91214,824,276785,,
91301,"12,207","1,289,363",,
91301,3840,41586,,
91301,1870,68232,,
91301,1468,91600,,
91301,1151,100329,,
91301,2443,347021,,
91301,1435,640595,,
91302,"11,643","2,696,358",,
91302,3406,33756,,
91302,1657,61024,,
91302,1188,73494,,
91302,900,78873,,
91302,1991,283233,,
91302,2501,2165978,,
91303,"11,421","414,343",,
91303,5834,78410,,
91303,3148,111516,,
91303,1261,76730,,
91303,587,50666,,
91303,536,69530,,
91303,55,27491,,
91304,"21,334","1,130,725",,
91304,8858,114165,,
91304,5335,190510,,
91304,2567,157610,,
91304,1602,138499,,
91304,2360,320511,,
91304,612,209430,,
91306,"19,697","850,291",,
91306,8550,111941,,
91306,5199,186447,,
91306,2603,159404,,
91306,1543,134044,,
91306,1654,217365,,
91306,148,41090,,
91307,"11,233","954,981",,
91307,3595,41269,,
91307,1944,71045,,
91307,1536,95280,,
91307,1173,101825,,
91307,2212,304136,,
91307,773,341426,,
91311,"17,422","1,344,084",,
91311,5635,69858,,
91311,3902,142835,,
91311,2588,159823,,
91311,1812,156665,,
91311,2647,362728,,
91311,838,452175,,
91316,"13,499","1,639,302",,
91316,4503,53413,,
91316,3048,111985,,
91316,1812,111954,,
91316,1208,104320,,
91316,1778,247515,,
91316,1150,1010115,,
91320,"20,235","1,826,884",,
91320,6045,71363,,
91320,3328,120998,,
91320,2359,146665,,
91320,2015,175288,,
91320,4529,633262,,
91320,1959,679308,,
91321,"14,437","809,952",,
91321,6324,82754,,
91321,3349,119732,,
91321,1738,107519,,
91321,1074,93107,,
91321,1514,204225,,
91321,438,202615,,
91324,"12,126","727,352",,
91324,4962,60448,,
91324,2840,102206,,
91324,1495,92138,,
91324,1029,89250,,
91324,1366,184144,,
91324,434,199166,,
91325,"14,257","858,425",,
91325,5735,68780,,
91325,3258,117357,,
91325,1811,110926,,
91325,1206,103835,,
91325,1691,231180,,
91325,556,226347,,
91326,"15,113","1,351,157",,
91326,4342,49809,,
91326,2568,94340,,
91326,1957,121607,,
91326,1534,133413,,
91326,3336,468388,,
91326,1376,483600,,
91331,"39,358","1,193,295",,
91331,21245,296464,,
91331,11848,417738,,
91331,3982,240500,,
91331,1445,123261,,
91331,795,98568,,
91331,43,16764,,
91335,"31,576","1,225,998",,
91335,14826,195041,,
91335,8553,305212,,
91335,4005,244074,,
91335,2146,184444,,
91335,1851,238217,,
91335,195,59010,,
91340,"13,586","445,440",,
91340,6903,97189,,
91340,4176,148030,,
91340,1534,93277,,
91340,577,49419,,
91340,366,45748,,
91340,30,11777,,
91342,"37,681","1,569,934",,
91342,16516,223573,,
91342,10455,374048,,
91342,5087,311521,,
91342,2715,234561,,
91342,2674,344307,,
91342,234,81924,,
91343,"23,547","1,015,546",,
91343,11037,147582,,
91343,5758,203806,,
91343,2725,166623,,
91343,1762,151992,,
91343,2037,268828,,
91343,228,76715,,
91344,"23,529","1,551,473",,
91344,8078,98819,,
91344,5212,189689,,
91344,3428,212074,,
91344,2424,209876,,
91344,3567,482258,,
91344,820,358757,,
91345,"8,050","340,070",,
91345,3364,45321,,
91345,2270,81667,,
91345,1130,69279,,
91345,633,54387,,
91345,612,77862,,
91345,41,11554,,
91350,"14,655","1,054,878",,
91350,4313,50883,,
91350,2449,89829,,
91350,2112,131364,,
91350,1935,169011,,
91350,3316,447763,,
91350,530,166028,,
91351,"14,602","753,666",,
91351,5612,72259,,
91351,3403,123200,,
91351,2060,126994,,
91351,1455,125957,,
91351,1875,246787,,
91351,197,58469,,
91352,"19,422","730,804",,
91352,9804,131494,,
91352,5551,196164,,
91352,2135,130080,,
91352,945,81195,,
91352,845,109106,,
91352,142,82765,,
91354,"12,030","1,055,398",,
91354,2919,32535,,
91354,1741,64551,,
91354,1627,101914,,
91354,1574,137565,,
91354,3360,463476,,
91354,809,255357,,
91355,"14,888","1,219,953",,
91355,4048,46735,,
91355,2605,96473,,
91355,2366,147355,,
91355,1907,165729,,
91355,3089,424373,,
91355,873,339288,,
91356,"13,554","1,425,406",,
91356,4651,54671,,
91356,2794,102002,,
91356,1755,108211,,
91356,1207,104356,,
91356,1728,241411,,
91356,1419,814755,,
91360,"19,571","1,445,520",,
91360,6510,78259,,
91360,3831,138726,,
91360,2469,153060,,
91360,2007,174651,,
91360,3639,502252,,
91360,1115,398572,,
91361,"10,036","1,517,036",,
91361,2743,29333,,
91361,1525,55358,,
91361,1158,71858,,
91361,970,84405,,
91361,1916,271133,,
91361,1724,1004949,,
91362,"17,414","2,232,012",,
91362,5237,59486,,
91362,2874,103998,,
91362,2041,126231,,
91362,1570,136866,,
91362,3338,474438,,
91362,2354,1330993,,
91364,"12,858","1,696,144",,
91364,3818,42132,,
91364,2262,82913,,
91364,1591,98687,,
91364,1290,111799,,
91364,2468,345365,,
91364,1429,1015248,,
91367,"19,424","1,693,245",,
91367,5775,68860,,
91367,3845,141507,,
91367,3070,189746,,
91367,2173,187693,,
91367,3285,447772,,
91367,1276,657667,,
91377,"6,533","685,633",,
91377,1787,18213,,
91377,948,35122,,
91377,806,50535,,
91377,652,56288,,
91377,1451,205016,,
91377,889,320459,,
91381,"7,980","884,990",,
91381,1990,22060,,
91381,1162,43037,,
91381,978,61047,,
91381,872,75847,,
91381,1963,277042,,
91381,1015,405957,,
91384,"9,652","680,511",,
91384,3010,35498,,
91384,1723,62801,,
91384,1260,78586,,
91384,1133,98507,,
91384,2170,292885,,
91384,356,112234,,
91387,"17,410","1,213,595",,
91387,5896,75223,,
91387,3599,130132,,
91387,2455,151808,,
91387,1865,161956,,
91387,2922,396591,,
91387,673,297885,,
91390,"8,107","672,191",,
91390,2418,26519,,
91390,1149,41881,,
91390,996,62288,,
91390,865,75427,,
91390,2102,294039,,
91390,577,172037,,
91401,"17,651","865,065",,
91401,8176,104889,,
91401,4339,153731,,
91401,2113,130608,,
91401,1099,94685,,
91401,1466,200435,,
91401,458,180717,,
91402,"25,447","777,965",,
91402,14239,193470,,
91402,7041,247160,,
91402,2385,144646,,
91402,1003,85965,,
91402,720,90846,,
91402,59,15878,,
91403,"13,298","1,701,461",,
91403,4011,47972,,
91403,2815,103979,,
91403,1903,117822,,
91403,1228,106079,,
91403,1882,262952,,
91403,1459,1062657,,
91405,"20,668","669,765",,
91405,11375,151167,,
91405,5670,199618,,
91405,1922,116684,,
91405,831,71688,,
91405,775,99520,,
91405,95,31088,,
91406,"22,311","956,830",,
91406,10392,137849,,
91406,5964,213640,,
91406,2724,166786,,
91406,1449,125018,,
91406,1553,203036,,
91406,229,110501,,
91411,"10,202","456,002",,
91411,4715,61500,,
91411,2594,92628,,
91411,1303,80551,,
91411,669,57409,,
91411,729,98753,,
91411,192,65161,,
91423,"16,747","1,548,949",,
91423,5374,65753,,
91423,3763,136351,,
91423,2382,146877,,
91423,1498,129394,,
91423,2268,313491,,
91423,1462,757083,,
91436,"8,885","3,284,814",,
91436,2145,21683,,
91436,1209,44773,,
91436,848,52661,,
91436,674,58670,,
91436,1605,229494,,
91436,2404,2877533,,
91501,"9,541","567,902",,
91501,3515,43414,,
91501,2274,82621,,
91501,1468,90284,,
91501,878,75872,,
91501,1109,149423,,
91501,297,126288,,
91502,"5,338","230,552",,
91502,2337,29795,,
91502,1546,55390,,
91502,730,44055,,
91502,362,30984,,
91502,301,39366,,
91502,62,30962,,
91504,"12,078","813,970",,
91504,4089,50956,,
91504,3015,110249,,
91504,1703,105416,,
91504,1135,98380,,
91504,1640,224799,,
91504,496,224170,,
91505,"16,343","1,135,836",,
91505,5139,63836,,
91505,3870,141692,,
91505,2622,162060,,
91505,1823,157300,,
91505,2384,319388,,
91505,505,291560,,
91506,"9,450","586,423",,
91506,3041,37756,,
91506,2276,83140,,
91506,1480,91407,,
91506,910,78808,,
91506,1416,191451,,
91506,327,103861,,
91601,"18,191","747,696",,
91601,8445,111040,,
91601,5138,184323,,
91601,2273,138685,,
91601,1082,93418,,
91601,1045,139851,,
91601,208,80379,,
91602,"10,608","762,044",,
91602,3430,43608,,
91602,2736,101667,,
91602,1626,99455,,
91602,1004,87185,,
91602,1223,165826,,
91602,589,264303,,
91604,"15,617","1,608,307",,
91604,4497,53372,,
91604,3116,114829,,
91604,2198,136220,,
91604,1573,136474,,
91604,2530,352136,,
91604,1703,815276,,
91605,"22,660","736,334",,
91605,12525,167962,,
91605,6090,213490,,
91605,2172,132380,,
91605,966,82886,,
91605,830,107949,,
91605,77,31667,,
91606,"19,104","652,571",,
91606,9863,131932,,
91606,5427,192944,,
91606,2041,123541,,
91606,925,79692,,
91606,760,98275,,
91606,88,26187,,
91607,"14,324","835,136",,
91607,5571,69192,,
91607,3577,129960,,
91607,2026,124215,,
91607,1094,94781,,
91607,1508,204587,,
91607,548,212401,,
91701,"18,253","1,139,206",,
91701,6068,73763,,
91701,3692,134624,,
91701,2696,167527,,
91701,2057,178087,,
91701,3269,440920,,
91701,471,144285,,
91702,"23,595","902,671",,
91702,11258,152176,,
91702,6385,227956,,
91702,3010,183825,,
91702,1495,128198,,
91702,1296,165880,,
91702,151,44636,,
91706,"31,128","1,011,768",,
91706,15970,220168,,
91706,9270,328774,,
91706,3697,223662,,
91706,1305,111720,,
91706,833,104235,,
91706,53,23209,,
91708,"2,861","183,668",,
91708,814,10552,,
91708,669,24537,,
91708,428,26473,,
91708,362,31494,,
91708,521,69131,,
91708,67,21481,,
91709,"32,354","2,462,137",,
91709,9870,116203,,
91709,5783,212951,,
91709,4467,278004,,
91709,3712,323250,,
91709,7007,960611,,
91709,1515,571118,,
91710,"30,916","1,506,983",,
91710,12412,162178,,
91710,7596,273711,,
91710,4350,268066,,
91710,2903,251273,,
91710,3285,430585,,
91710,370,121170,,
91711,"15,344","1,340,001",,
91711,4904,55299,,
91711,2590,95375,,
91711,1986,123570,,
91711,1617,140272,,
91711,3038,419920,,
91711,1209,505565,,
91722,"15,940","707,828",,
91722,6328,84478,,
91722,4241,153951,,
91722,2578,159637,,
91722,1496,129337,,
91722,1231,156417,,
91722,66,24008,,
91723,"8,038","366,269",,
91723,3104,40679,,
91723,2232,80957,,
91723,1281,78874,,
91723,677,58330,,
91723,682,89874,,
91723,62,17555,,
91724,"11,650","703,898",,
91724,4230,52314,,
91724,2456,89592,,
91724,1751,108205,,
91724,1137,98838,,
91724,1750,233333,,
91724,326,121616,,
91730,"28,320","1,399,888",,
91730,10233,134838,,
91730,7393,270547,,
91730,4792,294573,,
91730,2901,250139,,
91730,2732,351729,,
91730,269,98062,,
91731,"11,439","370,462",,
91731,6608,90209,,
91731,3033,105985,,
91731,1086,65694,,
91731,401,34189,,
91731,277,34626,,
91731,34,39759,,
91732,"23,846","730,227",,
91732,13442,183403,,
91732,6481,228670,,
91732,2346,141381,,
91732,889,76492,,
91732,624,79927,,
91732,64,20354,,
91733,"17,040","495,054",,
91733,10215,140317,,
91733,4569,159129,,
91733,1402,84920,,
91733,517,44144,,
91733,302,37385,,
91733,35,29159,,
91737,"10,776","861,806",,
91737,3429,40780,,
91737,2033,74973,,
91737,1454,90628,,
91737,1116,96860,,
91737,2089,285437,,
91737,655,273128,,
91739,"14,030","1,068,628",,
91739,4163,50191,,
91739,2566,93790,,
91739,1952,121538,,
91739,1632,141573,,
91739,2943,404688,,
91739,774,256848,,
91740,"11,594","643,317",,
91740,4233,52811,,
91740,2719,99456,,
91740,1689,104683,,
91740,1280,110597,,
91740,1486,195164,,
91740,187,80606,,
91741,"11,886","993,491",,
91741,3729,42981,,
91741,2165,79571,,
91741,1637,101819,,
91741,1328,115245,,
91741,2317,319900,,
91741,710,333975,,
91744,"34,105","1,124,988",,
91744,17368,240942,,
91744,10066,357127,,
91744,3919,237559,,
91744,1698,145154,,
91744,994,124350,,
91744,60,19856,,
91745,"24,314","1,378,667",,
91745,9459,118502,,
91745,5815,210300,,
91745,3417,210312,,
91745,2128,184290,,
91745,2932,393469,,
91745,563,261794,,
91746,"12,631","439,528",,
91746,6299,85566,,
91746,3702,131212,,
91746,1525,92365,,
91746,659,56325,,
91746,417,52615,,
91746,29,21445,,
91748,"20,437","1,009,025",,
91748,9333,115532,,
91748,5027,179761,,
91748,2383,146450,,
91748,1377,119345,,
91748,1815,243161,,
91748,502,204776,,
91750,"15,703","1,103,741",,
91750,5363,64388,,
91750,3163,114887,,
91750,2196,136390,,
91750,1583,137027,,
91750,2747,376027,,
91750,651,275022,,
91752,"11,881","524,433",,
91752,5023,66795,,
91752,3044,109571,,
91752,1668,102398,,
91752,1029,88794,,
91752,1029,132056,,
91752,88,24819,,
91754,"16,498","815,335",,
91754,7625,89846,,
91754,3754,135389,,
91754,2085,127798,,
91754,1187,102466,,
91754,1473,197732,,
91754,374,162104,,
91755,"12,421","507,980",,
91755,6203,72974,,
91755,2835,101762,,
91755,1448,88858,,
91755,815,70335,,
91755,963,128531,,
91755,157,45520,,
91761,"24,253","1,037,310",,
91761,10424,141643,,
91761,6549,236198,,
91761,3413,209923,,
91761,2016,173839,,
91761,1727,219080,,
91761,124,56627,,
91762,"24,018","872,806",,
91762,11823,161886,,
91762,6787,242922,,
91762,2899,176237,,
91762,1317,113307,,
91762,1090,138398,,
91762,102,40056,,
91763,"15,225","536,023",,
91763,7639,104658,,
91763,4193,149714,,
91763,1906,116188,,
91763,861,73879,,
91763,585,72807,,
91763,41,18777,,
91764,"21,627","730,262",,
91764,10898,152287,,
91764,6318,224077,,
91764,2657,161370,,
91764,1080,92244,,
91764,629,77735,,
91764,45,22549,,
91765,"21,579","1,632,902",,
91765,7106,83176,,
91765,4437,162225,,
91765,3066,189420,,
91765,2232,193849,,
91765,3760,512800,,
91765,978,491432,,
91766,"26,635","936,109",,
91766,14065,190917,,
91766,6984,246890,,
91766,2829,171351,,
91766,1323,114043,,
91766,1275,168102,,
91766,159,44806,,
91767,"19,022","687,123",,
91767,9372,125716,,
91767,5158,183504,,
91767,2435,148613,,
91767,1126,96582,,
91767,851,108484,,
91767,80,24224,,
91768,"12,399","435,751",,
91768,6713,90971,,
91768,3314,117632,,
91768,1265,76991,,
91768,611,52027,,
91768,440,56267,,
91768,56,41863,,
91770,"27,139","1,061,481",,
91770,14427,184967,,
91770,7043,251152,,
91770,3003,182794,,
91770,1378,118414,,
91770,1170,150828,,
91770,118,173326,,
91773,"15,899","1,058,428",,
91773,5257,64115,,
91773,3306,121267,,
91773,2363,146332,,
91773,1717,148709,,
91773,2658,359606,,
91773,598,218399,,
91775,"10,667","713,469",,
91775,3729,45802,,
91775,2262,82158,,
91775,1399,86618,,
91775,1012,87421,,
91775,1736,242483,,
91775,529,168987,,
91776,"17,564","630,854",,
91776,9310,111053,,
91776,4412,158047,,
91776,1921,117621,,
91776,881,75569,,
91776,903,118965,,
91776,137,49599,,
91780,"16,137","829,085",,
91780,6377,78093,,
91780,3758,136595,,
91780,2366,145899,,
91780,1455,125405,,
91780,1887,251859,,
91780,294,91234,,
91784,"12,154","1,085,392",,
91784,3519,40662,,
91784,1888,69695,,
91784,1550,96942,,
91784,1327,115368,,
91784,2915,405436,,
91784,955,357289,,
91786,"21,900","971,703",,
91786,9422,124152,,
91786,5698,204950,,
91786,2998,185070,,
91786,1663,143247,,
91786,1889,247401,,
91786,230,66883,,
91789,"19,623","1,386,154",,
91789,6814,79503,,
91789,3945,144094,,
91789,2653,164648,,
91789,1874,162707,,
91789,3361,464513,,
91789,976,370689,,
91790,"19,089","867,328",,
91790,7793,102031,,
91790,4802,172869,,
91790,2755,169432,,
91790,1795,155054,,
91790,1825,234186,,
91790,119,33756,,
91791,"14,323","876,342",,
91791,5334,66056,,
91791,3253,118839,,
91791,2050,126865,,
91791,1367,118368,,
91791,1865,250219,,
91791,454,195995,,
91792,"13,333","612,499",,
91792,5237,67663,,
91792,3458,125825,,
91792,2060,126631,,
91792,1227,106138,,
91792,1252,160906,,
91792,99,25336,,
91801,"23,876","1,054,172",,
91801,10453,130114,,
91801,6435,232078,,
91801,3231,197691,,
91801,1708,146462,,
91801,1761,233290,,
91801,288,114537,,
91803,"13,812","582,988",,
91803,6172,78065,,
91803,3589,129821,,
91803,1892,115647,,
91803,1003,86301,,
91803,1037,138486,,
91803,119,34668,,
91901,"6,754","526,905",,
91901,2085,24829,,
91901,1310,47608,,
91901,913,56231,,
91901,708,61151,,
91901,1347,187034,,
91901,391,150052,,
91902,"8,400","615,917",,
91902,2752,33819,,
91902,1701,61855,,
91902,1100,67798,,
91902,892,77723,,
91902,1534,211195,,
91902,421,163527,,
91905,591,"26,259",,
91905,231,2626,,
91905,162,5740,,
91905,84,5185,,
91905,54,4661,,
91905,60,8047,,
91905,**,**,,
91906,"1,292","61,149",,
91906,474,5899,,
91906,337,12519,,
91906,222,13792,,
91906,133,11302,,
91906,126,17637,,
91906,**,**,,
91910,"33,998","1,611,709",,
91910,13742,181627,,
91910,9217,331305,,
91910,4754,290615,,
91910,2732,236081,,
91910,3115,410079,,
91910,438,162002,,
91911,"36,723","1,416,028",,
91911,16597,221612,,
91911,10631,380061,,
91911,4922,300031,,
91911,2418,208339,,
91911,2013,258010,,
91911,142,47975,,
91913,"16,555","1,071,095",,
91913,4613,57875,,
91913,3585,130621,,
91913,2628,164051,,
91913,2115,184078,,
91913,3257,436236,,
91913,357,98234,,
91914,"6,159","554,129",,
91914,1571,18950,,
91914,1030,38006,,
91914,814,50426,,
91914,769,67078,,
91914,1566,217907,,
91914,409,161762,,
91915,"10,029","705,799",,
91915,2630,32757,,
91915,1923,71487,,
91915,1494,92922,,
91915,1423,123950,,
91915,2280,307012,,
91915,279,77671,,
91916,869,"55,888",,
91916,291,3442,,
91916,215,8048,,
91916,129,8053,,
91916,100,8638,,
91916,134,27707,,
91916,**,**,,
91917,389,"15,219",,
91917,190,2594,,
91917,97,3465,,
91917,74,4972,,
91917,**,**,,
91917,28,4188,,
91917,**,**,,
91932,"11,440","430,955",,
91932,5123,68598,,
91932,3522,125126,,
91932,1513,92195,,
91932,680,58345,,
91932,554,71891,,
91932,48,14800,,
91934,272,"8,584",,
91934,141,1794,,
91934,75,2618,,
91934,56,4172,,
91934,**,**,,
91934,**,**,,
91934,0,0,,
91935,"4,067","336,891",,
91935,1328,15668,,
91935,756,27360,,
91935,535,33182,,
